Form Type,Company Name,CIK,Date Filed,File Name
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-02-11,edgar/data/1013611/0001539497-19-000162.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-05-16,edgar/data/1013611/0001539497-19-000795.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-06-05,edgar/data/1013611/0001539497-19-000898.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-10-30,edgar/data/1013611/0001539497-19-001843.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-11-07,edgar/data/1013611/0001539497-19-001941.txt
ABS-EE/A,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-11-14,edgar/data/1013611/0001539497-19-002030.txt
ABS-EE/A,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2019-11-21,edgar/data/1013611/0001539497-19-002112.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2020-02-03,edgar/data/1013611/0001539497-20-000199.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2020-02-27,edgar/data/1013611/0001539497-20-000472.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2020-06-17,edgar/data/1013611/0001539497-20-000848.txt
ABS-EE/A,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2020-06-23,edgar/data/1013611/0001539497-20-000867.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2020-10-13,edgar/data/1013611/0001539497-20-001269.txt
ABS-EE/A,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2020-10-30,edgar/data/1013611/0001539497-20-001339.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2021-03-01,edgar/data/1013611/0001539497-21-000278.txt
ABS-EE/A,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2021-03-24,edgar/data/1013611/0001539497-21-000380.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2021-07-28,edgar/data/1013611/0001539497-21-001127.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2022-01-24,edgar/data/1013611/0001539497-22-000122.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2022-08-01,edgar/data/1013611/0001539497-22-001309.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2023-12-06,edgar/data/1013611/0001539497-23-002109.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2024-04-15,edgar/data/1013611/0001539497-24-000830.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2024-08-14,edgar/data/1013611/0001539497-24-001678.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2025-02-03,edgar/data/1013611/0001539497-25-000275.txt
ABS-EE/A,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2025-02-10,edgar/data/1013611/0001539497-25-000438.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2025-05-22,edgar/data/1013611/0001539497-25-001507.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2025-09-23,edgar/data/1013611/0001539497-25-002468.txt
ABS-EE,JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP,0001013611,2026-03-20,edgar/data/1013611/0001539497-26-000971.txt
ABS-EE,NORWEST ASSET SEC CORP MORT PS THR CERT SER 1998-1 TRUST,0001056404,2021-09-15,edgar/data/1056404/0001056404-21-010851.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2016-11-29,edgar/data/1258361/0001539497-16-004124.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2016-12-15,edgar/data/1258361/0001539497-16-004343.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-01-24,edgar/data/1258361/0001539497-17-000032.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-02-14,edgar/data/1258361/0001539497-17-000141.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-03-24,edgar/data/1258361/0001539497-17-000500.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-04-13,edgar/data/1258361/0001539497-17-000571.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-07-17,edgar/data/1258361/0001539497-17-001161.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-08-08,edgar/data/1258361/0001539497-17-001344.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-08-14,edgar/data/1258361/0001539497-17-001396.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-09-11,edgar/data/1258361/0001539497-17-001532.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-09-29,edgar/data/1258361/0001539497-17-001687.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2017-10-16,edgar/data/1258361/0001539497-17-001791.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-02-28,edgar/data/1258361/0001539497-18-000303.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-03-19,edgar/data/1258361/0001539497-18-000440.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-03-20,edgar/data/1258361/0001539497-18-000460.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-04-10,edgar/data/1258361/0001539497-18-000573.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-05-31,edgar/data/1258361/0001539497-18-000836.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-09-17,edgar/data/1258361/0001539497-18-001476.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-11-13,edgar/data/1258361/0001539497-18-001779.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2018-12-11,edgar/data/1258361/0001539497-18-001990.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-01-28,edgar/data/1258361/0001539497-19-000039.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-02-14,edgar/data/1258361/0001539497-19-000244.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-07-16,edgar/data/1258361/0001539497-19-001158.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-07-30,edgar/data/1258361/0001539497-19-001243.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-08-20,edgar/data/1258361/0001539497-19-001362.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-10-22,edgar/data/1258361/0001539497-19-001745.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-11-13,edgar/data/1258361/0001539497-19-001997.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-11-20,edgar/data/1258361/0001539497-19-002092.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2019-12-06,edgar/data/1258361/0001539497-19-002255.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2020-02-07,edgar/data/1258361/0001539497-20-000280.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2020-09-16,edgar/data/1258361/0001539497-20-001179.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2020-09-30,edgar/data/1258361/0001539497-20-001225.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2021-01-26,edgar/data/1258361/0001539497-21-000061.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2021-06-15,edgar/data/1258361/0001539497-21-000867.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2021-07-14,edgar/data/1258361/0001539497-21-001034.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2021-12-03,edgar/data/1258361/0001539497-21-001990.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2022-04-25,edgar/data/1258361/0001539497-22-000889.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2022-06-01,edgar/data/1258361/0001539497-22-001094.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2023-05-04,edgar/data/1258361/0001539497-23-000837.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2023-05-25,edgar/data/1258361/0001539497-23-001004.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2023-06-20,edgar/data/1258361/0001539497-23-001109.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2023-07-18,edgar/data/1258361/0001539497-23-001244.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2023-11-01,edgar/data/1258361/0001539497-23-001816.txt
ABS-EE/A,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2023-11-14,edgar/data/1258361/0001539497-23-001918.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2024-05-16,edgar/data/1258361/0001539497-24-001062.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2024-09-16,edgar/data/1258361/0001539497-24-001935.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2025-02-04,edgar/data/1258361/0001539497-25-000312.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2025-07-17,edgar/data/1258361/0001539497-25-001888.txt
ABS-EE,CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC,0001258361,2025-12-03,edgar/data/1258361/0001539497-25-003121.txt
ABS-EE,"CCRE Commercial Mortgage Securities, L.P.",0001515166,2016-11-30,edgar/data/1515166/0001539497-16-004174.txt
ABS-EE,"CCRE Commercial Mortgage Securities, L.P.",0001515166,2017-05-08,edgar/data/1515166/0001539497-17-000681.txt
ABS-EE,"CCRE Commercial Mortgage Securities, L.P.",0001515166,2019-04-11,edgar/data/1515166/0001539497-19-000573.txt
ABS-EE,"CCRE Commercial Mortgage Securities, L.P.",0001515166,2019-09-20,edgar/data/1515166/0001539497-19-001553.txt
ABS-EE,"CCRE Commercial Mortgage Securities, L.P.",0001515166,2019-12-03,edgar/data/1515166/0001539497-19-002195.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-05-22,edgar/data/1532799/0001539497-17-000806.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-07-25,edgar/data/1532799/0001539497-17-001230.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-08-10,edgar/data/1532799/0001539497-17-001375.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-09-22,edgar/data/1532799/0001539497-17-001636.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-10-27,edgar/data/1532799/0001539497-17-001876.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-11-14,edgar/data/1532799/0001539497-17-002027.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-11-27,edgar/data/1532799/0001539497-17-002132.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-12-13,edgar/data/1532799/0001539497-17-002300.txt
ABS-EE/A,UBS Commercial Mortgage Securitization Corp.,0001532799,2017-12-13,edgar/data/1532799/0001539497-17-002292.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-02-01,edgar/data/1532799/0001539497-18-000133.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-03-14,edgar/data/1532799/0001539497-18-000410.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-05-16,edgar/data/1532799/0001539497-18-000745.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-06-18,edgar/data/1532799/0001539497-18-000897.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-07-30,edgar/data/1532799/0001539497-18-001238.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-09-14,edgar/data/1532799/0001539497-18-001471.txt
ABS-EE/A,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-09-17,edgar/data/1532799/0001539497-18-001480.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-11-15,edgar/data/1532799/0001539497-18-001819.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-12-10,edgar/data/1532799/0001539497-18-001978.txt
ABS-EE/A,UBS Commercial Mortgage Securitization Corp.,0001532799,2018-12-28,edgar/data/1532799/0001539497-18-002082.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2019-03-20,edgar/data/1532799/0001539497-19-000457.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2019-09-20,edgar/data/1532799/0001539497-19-001551.txt
ABS-EE,UBS Commercial Mortgage Securitization Corp.,0001532799,2019-12-04,edgar/data/1532799/0001539497-19-002217.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2017-02-10,edgar/data/1541480/0001539497-17-000118.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2017-02-27,edgar/data/1541480/0001539497-17-000266.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2018-11-20,edgar/data/1541480/0001539497-18-001837.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2019-05-13,edgar/data/1541480/0001539497-19-000755.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2019-06-10,edgar/data/1541480/0001539497-19-000924.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2019-08-05,edgar/data/1541480/0001539497-19-001279.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2019-10-30,edgar/data/1541480/0001539497-19-001828.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2020-01-27,edgar/data/1541480/0001539497-20-000136.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2020-06-09,edgar/data/1541480/0001539497-20-000792.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2020-10-06,edgar/data/1541480/0001539497-20-001245.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2021-02-11,edgar/data/1541480/0001539497-21-000166.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2021-06-22,edgar/data/1541480/0001539497-21-000896.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2021-09-10,edgar/data/1541480/0001539497-21-001324.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2021-11-08,edgar/data/1541480/0001539497-21-001736.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2022-01-25,edgar/data/1541480/0001539497-22-000137.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2022-03-18,edgar/data/1541480/0001539497-22-000638.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2022-06-01,edgar/data/1541480/0001539497-22-001105.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2022-08-11,edgar/data/1541480/0001539497-22-001402.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2022-11-15,edgar/data/1541480/0001539497-22-001823.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2022-12-14,edgar/data/1541480/0001539497-22-001906.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2023-04-05,edgar/data/1541480/0001539497-23-000591.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2023-06-15,edgar/data/1541480/0001539497-23-001095.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2023-09-11,edgar/data/1541480/0001539497-23-001553.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2023-09-19,edgar/data/1541480/0001539497-23-001613.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2023-10-16,edgar/data/1541480/0001539497-23-001747.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2023-11-13,edgar/data/1541480/0001539497-23-001886.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-01-24,edgar/data/1541480/0001539497-24-000100.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2024-01-31,edgar/data/1541480/0001539497-24-000161.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-03-12,edgar/data/1541480/0001539497-24-000665.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-05-06,edgar/data/1541480/0001539497-24-000960.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-06-17,edgar/data/1541480/0001539497-24-001245.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-08-05,edgar/data/1541480/0001539497-24-001564.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-09-11,edgar/data/1541480/0001539497-24-001905.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-10-28,edgar/data/1541480/0001539497-24-002273.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2024-11-29,edgar/data/1541480/0001539497-24-002563.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-01-21,edgar/data/1541480/0001539497-25-000117.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2025-01-28,edgar/data/1541480/0001539497-25-000151.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-02-18,edgar/data/1541480/0001539497-25-000715.txt
ABS-EE/A,Barclays Commercial Mortgage Securities LLC,0001541480,2025-02-25,edgar/data/1541480/0001539497-25-000766.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-04-22,edgar/data/1541480/0001539497-25-001193.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-07-07,edgar/data/1541480/0001539497-25-001769.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-07-15,edgar/data/1541480/0001539497-25-001859.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-09-02,edgar/data/1541480/0001539497-25-002254.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-11-03,edgar/data/1541480/0001539497-25-002835.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2025-12-03,edgar/data/1541480/0001539497-25-003109.txt
ABS-EE,Barclays Commercial Mortgage Securities LLC,0001541480,2026-01-16,edgar/data/1541480/0001539497-26-000068.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2017-04-26,edgar/data/1547361/0001539497-17-000629.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2017-05-16,edgar/data/1547361/0001539497-17-000730.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2017-06-12,edgar/data/1547361/0001539497-17-000919.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2017-06-28,edgar/data/1547361/0001539497-17-001055.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2017-10-23,edgar/data/1547361/0001539497-17-001848.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2017-11-13,edgar/data/1547361/0001539497-17-002023.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2017-12-06,edgar/data/1547361/0001539497-17-002242.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2018-04-05,edgar/data/1547361/0001539497-18-000560.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2018-06-18,edgar/data/1547361/0001539497-18-000904.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2018-09-13,edgar/data/1547361/0001539497-18-001460.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2018-10-04,edgar/data/1547361/0001539497-18-001575.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2018-12-10,edgar/data/1547361/0001539497-18-001973.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2018-12-26,edgar/data/1547361/0001539497-18-002068.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-02-20,edgar/data/1547361/0001539497-19-000308.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-03-18,edgar/data/1547361/0001539497-19-000439.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-05-29,edgar/data/1547361/0001539497-19-000862.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-07-09,edgar/data/1547361/0001539497-19-001111.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2019-07-25,edgar/data/1547361/0001539497-19-001213.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-09-10,edgar/data/1547361/0001539497-19-001453.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-11-04,edgar/data/1547361/0001539497-19-001889.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2019-11-18,edgar/data/1547361/0001539497-19-002071.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2019-11-21,edgar/data/1547361/0001539497-19-002125.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2020-02-04,edgar/data/1547361/0001539497-20-000231.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2020-02-20,edgar/data/1547361/0001539497-20-000401.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2020-02-26,edgar/data/1547361/0001539497-20-000445.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2020-03-12,edgar/data/1547361/0001539497-20-000556.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2020-07-20,edgar/data/1547361/0001539497-20-000956.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2020-11-17,edgar/data/1547361/0001539497-20-001390.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2021-03-10,edgar/data/1547361/0001539497-21-000325.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2021-04-26,edgar/data/1547361/0001539497-21-000556.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2021-06-24,edgar/data/1547361/0001539497-21-000925.txt
ABS-EE/A,Morgan Stanley Capital I Inc.,0001547361,2021-07-13,edgar/data/1547361/0001539497-21-001025.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2021-07-22,edgar/data/1547361/0001539497-21-001098.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2021-09-23,edgar/data/1547361/0001539497-21-001447.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2021-12-07,edgar/data/1547361/0001539497-21-002016.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2022-03-18,edgar/data/1547361/0001539497-22-000653.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2022-04-18,edgar/data/1547361/0001539497-22-000844.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2022-11-03,edgar/data/1547361/0001539497-22-001739.txt
ABS-EE,Morgan Stanley Capital I Inc.,0001547361,2023-05-12,edgar/data/1547361/0001539497-23-000887.txt
